label,text
0,  help calm middle night open happy help
1,  picture give anxiety
1,  say suicide
1,  suicide hold
0,  send money felt
0,  little hope best
1,  kill
1,  log depression block
0,  like office second hand embarrassment anxiety watch good day family occasional embarrassment ridiculousness forever main
1,  therapist help anxiety depression
1,  lose record account naturally didnt want draw honestly just think
1,  hello father just work currently short rent day get rough depress ashamed help family
1,  depressed follow make sure glass wine
1,  people vote time try limit voter depress voter turnout
0,  primary care pleasure do past felt depress hopeless past
1,  commute probably bring suicide rate
1,  clip say guess like cancel replacement black people people offend
1,  depression pain sadness
0,  movement remember energy flow healthy body healthy mind stress anxiety
0,  roar great depression
1,  suggest pregnant clinically elevate depression higher clinically significant anxiety
1,  do life depress time
1,  start gaming day terrible utter depression
0,  slowly kick
1,  learn deal anxiety big thing
1,  board risk bully stress depression anxiety board ability disconnect school go home
1,  sorry weak useless anxiety stupid hope soon
1,  anxiety
1,  depress keep super evil list small
0,  day beautiful sunny depression feel like time career take mental health kick feel like quitter just sleep
0,  long
1,  quirky like chronic depression obsession
1,  come home tire work depression straight
1,  turn week get anxiety get close
0,  therapist say session recognize
1,  urge cute irrational anxiety show
1,  hold face kind make face mean life bitch dick energy flex
1,  suicide hunt rifle issue protect just trust suicide history
0,  wouldnt surprising depress consider stress heartache long period time way cop courage life take care take time
1,  tell anxiety attack
1,  honestly believe social medium social space depressed people aint
1,  grocery shopping aimlessly stomach deep depression episode panic attack
1,  ball depression heartburn
0,  hack feel
1,  crate depression
1,  purchase copy book warn talk depression suicide
0,  agree think mistake love survival like depressed baby doubt
1,  anxiety paranoia
1,  anxiety bitch tell cripple
1,  obsession
0,  felt year anxiety want come process take like morning deep breathing clear mind think happy
1,  depress feel today dead slowly painfully
1,  carry youve depression
1,  girl insane case suicide case delete tweet just dont investigation
1,  depressed paint graphic design passion
1,  easy hello depression
1,  love clinical depression struggle depression experience date clinical depression easy experience matter
1,  textbook example correlate uncovered depression twice rate
1,  exploit depress domestic wage completely wreck generational wealth domestic shrug enrich stagger hindsight applaud
0, 
1,  negative energy paranormal investigation lead depression
1,  depression cock
0,  wouldnt go depress
1,  reach family depress explain risk efficacious vaccine know lead life
1,  think people commit suicide really want think just pain stop
0,  father
0,  strong
0,  rarely anxiety stand
1,  hello father just work currently short rent day get rough depress ashamed help family
1,  area struggle amid spike mental health crisis
1,  people depress know actually
1,  depression spit bite
0,  think kana nako gusto sauna
1,  depression dungeon like want
1,  apartheid style operation scare intimidate state unnecessary anxiety apartheid government deal fight cruel
1,  depressed
1,  depressed people stop give try kill make point help people help listen tell help people
0,  love feel good do feel good depress anxious feeling shame
1,  push challenge day help raise awareness post traumatic stress disorder anxiety depression drive people commit
1,  level depression listen music volume dance lonely room scream rid radiator like horse spin scarf cry
1,  swear go suicide leave
0,  anxiety agoraphobia pandemic voice tell safe undid progress prior expect bounce immediately weve spent year tell certain unsafe
1,  nightmare social anxiety hell frank unique medium
1,  just depression just get semester
0,  like team
1,  seriously stop spread proof just cause unnecessary drama anxiety
1,  lose anxiety high today
1,  spoke anxiety remember told threaten suicide didnt meet give come home family dark meet
